0,1.94776,3.32363,8.8008
18,1.72283,3.54856,8.84866
30,1.69651,3.60838,8.84627
38,1.66062,3.62273,8.86541
50,1.69651,3.69452,8.97069
58,1.80658,3.73998,9.0018
70,1.84965,3.77587,8.91326
78,1.8018,3.7687,8.82234
89,1.74197,3.72323,8.70748
98,1.65583,3.59163,8.76491
110,1.66062,3.55095,8.76252
118,1.71326,3.48156,8.83191
129,1.71326,3.52223,8.82234
138,1.65583,3.55573,8.76252
150,1.75394,3.65863,8.66441
158,1.70848,3.69691,8.81277
169,1.62951,3.56052,8.87737
178,1.61755,3.68495,8.78644
190,1.52662,3.67538,8.81755
198,1.52423,3.7017,8.86302
210,1.55773,3.75673,8.75294
218,1.6654,3.83569,8.74816
230,1.69651,3.82134,8.67159
238,1.71087,3.92423,8.81277
249,1.77787,3.78784,8.89891
258,1.78505,3.77348,8.89651
270,1.79222,3.72323,8.98983
278,1.73958,3.57009,9.21237
290,1.84247,3.65384,9.1693
298,1.8018,3.69213,9.21476
310,1.78744,3.7687,9.29612
318,1.83529,3.7687,9.22433
330,1.79701,3.70409,9.19562
338,1.88554,3.6323,9.29372
350,1.86879,3.68973,9.19083
358,1.84487,3.75912,9.26262
370,1.84726,3.7663,9.29851
378,1.98844,3.60598,9.20758
390,1.91665,3.57488,9.04487
398,1.84247,3.38584,9.11187
410,1.85204,3.17049,9.1023
418,1.88554,3.08913,9.04965
430,1.90229,3.12024,9.23151
438,1.88315,3.29013,9.26501
450,1.90229,3.45284,9.43729
458,1.96451,3.54616,9.71007
471,2.05065,3.62273,9.79861
479,2.05065,3.70648,9.79382
490,2.00997,3.42174,9.80818
498,1.98844,3.14895,9.74836
510,1.99561,2.97667,9.63111
518,2.14158,2.84507,9.52343
530,2.19661,2.57946,9.50908
538,2.32822,2.54596,9.33919
550,2.34018,2.43111,9.4349
558,2.29711,2.48614,9.64786
570,2.21815,2.70389,9.76511
578,2.15593,2.99581,9.59043
590,2.26361,3.21835,9.80339
598,2.37607,3.15613,9.84168
611,2.33539,3.10349,9.74836
621,2.31625,3.15135,9.25783
630,2.32343,3.38106,8.59263
