0,0.706747,4.849823,10.283087
14,0.797872,4.545177,10.610195
25,0.953093,3.93806,10.433392
34,1.113046,3.051954,10.103629
45,1.367401,2.166901,9.605649
54,1.773199,0.886525,8.966497
66,2.1271,-0.343224,8.719356
74,2.484533,-1.324729,8.313726
85,2.840913,-1.953377,8.077792
94,3.104779,-2.463621,8.089277
105,3.334771,-2.98543,8.075288
114,3.592442,-3.486535,7.905325
125,3.847946,-3.866549,7.670184
134,4.036443,-4.157841,7.374038
145,4.181103,-4.425072,6.876956
154,4.327592,-4.755242,6.421251
166,4.427622,-5.157876,6.120941
174,4.484821,-5.510705,5.936314
185,4.537263,-5.764987,5.764502
194,4.59378,-6.037906,5.741296
205,4.585497,-6.123629,5.762715
214,4.604817,-6.113239,5.652368
225,4.62482,-6.18688,5.556461
234,4.608599,-6.276431,5.162032
245,4.52786,-6.460374,4.726302
254,4.335109,-6.467956,4.467667
266,3.958161,-6.639579,5.0278
274,3.552942,-6.792845,5.603187
285,3.361839,-7.101286,5.960077
294,3.38435,-7.715308,6.215612
305,3.512644,-8.247939,6.423666
314,3.701639,-8.519531,6.595463
325,3.904443,-8.632431,6.637139
334,4.07615,-8.684273,6.522232
346,4.231988,-8.698246,6.353712
354,4.354517,-8.58373,6.198085
366,4.431105,-8.347151,6.124411
375,4.465527,-8.078445,6.12632
385,4.46542,-7.947751,6.267303
395,4.444037,-7.936035,6.400846
405,4.457804,-7.915468,6.465742
414,4.549876,-7.782837,6.44701
426,4.720214,-7.640432,6.330781
434,4.859132,-7.581931,6.1431
446,4.888884,-7.425856,5.888505
454,4.801367,-7.132415,5.755936
466,4.631541,-6.701191,5.735885
475,4.410927,-6.247931,5.76951
486,4.180368,-5.833683,5.823113
494,3.953769,-5.357457,5.913454
506,3.761375,-4.806118,6.132081
514,3.611701,-4.20232,6.376833
526,3.471431,-3.664137,6.605285
535,3.26902,-3.143245,6.72841
546,3.012496,-2.584065,6.749563
554,2.748947,-1.875118,6.691402
566,2.496098,-1.020746,6.629124
575,2.143148,0.142817,6.479151
586,1.830136,1.164702,6.398669
595,1.513514,2.114026,6.22599
606,1.259105,2.996874,5.978324
615,1.073588,3.82641,5.713516
626,0.870212,4.656098,5.488295
635,0.67867,5.486225,5.264043
646,0.46552,6.282556,5.015599
655,0.237105,7.021119,4.773925
666,0.040464,7.668006,4.587871
675,-0.131271,8.168023,4.411314
686,-0.283831,8.579133,4.24753
695,-0.434751,9.00475,4.127003
706,-0.594247,9.459285,4.037035
715,-0.740999,9.859985,3.965131
726,-0.871551,10.22404,3.875794
735,-0.975753,10.459429,3.792031
746,-1.023353,10.542602,3.728194
755,-1.141497,10.461018,3.624789
766,-1.28039,10.333075,3.478462
775,-1.371542,10.286957,3.325795
786,-1.381924,10.315007,3.19172
795,-1.353299,10.395758,3.040149
806,-1.33736,10.443787,2.868129
815,-1.3584,10.482793,2.705181
826,-1.416261,10.475885,2.574047
835,-1.509512,10.490077,2.494582
846,-1.582253,10.616519,2.41363
855,-1.626639,10.612375,2.350541
866,-1.662867,10.613419,2.282676
875,-1.660518,10.639245,2.24039
886,-1.718839,10.684901,2.206787
895,-1.811267,10.745768,2.162477
906,-1.852209,10.819339,2.082755
915,-1.855902,10.872447,1.941416
926,-1.832004,10.993506,1.692247
935,-1.688696,11.120773,1.354276
946,-1.449262,11.136868,0.954321
955,-1.19834,11.120002,0.570135
967,-1.017449,11.14147,0.234717
975,-0.897057,11.182612,-0.06075
986,-0.782042,11.196497,-0.302241
995,-0.68925,11.225368,-0.550322
1006,-0.519063,11.308623,-0.823378
1015,-0.26812,11.375729,-1.133006
1026,0.034761,11.475951,-1.499176
1035,0.387148,11.529228,-1.783168
1046,0.683338,11.50293,-1.917183
1055,0.886435,11.403078,-1.908066
1067,1.013753,11.269096,-1.766772
1075,1.133213,11.181175,-1.637223
1086,1.441227,11.150288,-1.58088
1095,1.783252,11.129087,-1.68869
1106,2.163317,11.216639,-1.93994
1115,2.446684,11.23584,-2.08602
1127,2.471556,11.091905,-2.037417
1135,2.422213,10.903188,-1.821063
1146,2.263927,10.585748,-1.474131
1155,2.230003,10.161789,-1.122204
1167,2.180475,9.510016,-0.755949
1175,2.105462,8.702914,-0.510974
1187,2.03137,7.817126,-0.29882
1195,1.89122,6.833696,-0.21332
1206,1.730451,5.826646,-0.21466
1215,1.6088,4.782824,-0.200606
1226,1.614792,3.904386,-0.334804
1235,1.646009,3.11617,-0.549957
1246,1.736364,2.395489,-0.778764
1255,1.914689,1.884369,-1.089853
1267,2.245638,1.522097,-1.341374
1276,2.610305,1.241778,-1.564505
1287,2.959444,1.073145,-1.789148
1295,3.415016,1.090028,-2.091131
1307,3.915087,1.061643,-2.232401
1315,4.469989,1.083562,-2.307353
1326,5.026051,1.138253,-2.337093
1335,5.553723,1.199201,-2.384534
1346,6.072079,1.434101,-2.512069
1355,6.458251,1.564562,-2.541129
1367,6.761745,1.64555,-2.47224
1376,7.013576,1.748874,-2.393309
1386,7.249597,1.885724,-2.34823
1395,7.463661,2.032113,-2.30126
1407,7.614142,2.16623,-2.265701
1415,7.709183,2.305161,-2.251026
1427,7.808837,2.467944,-2.26914
1436,7.949883,2.580254,-2.252044
1447,8.130816,2.678689,-2.137258
1455,8.328925,2.773696,-1.964898
1467,8.486338,2.902759,-1.765455
1476,8.580566,3.054189,-1.590649
1487,8.638236,3.220945,-1.484692
1496,8.633828,3.359236,-1.407224
1507,8.62476,3.491555,-1.384627
1516,8.623158,3.560336,-1.365639
1527,8.636084,3.604475,-1.321174
1536,8.655117,3.654206,-1.272355
1547,8.650221,3.713171,-1.202987
1556,8.635198,3.763199,-1.146589
1567,8.6366,3.773885,-1.104046
1576,8.643072,3.778881,-1.081426
1587,8.648425,3.7717,-1.090199
1596,8.641899,3.767691,-1.110559
1607,8.637369,3.772979,-1.130269
1616,8.644732,3.782637,-1.161514
1627,8.684839,3.766417,-1.163465
1636,8.753131,3.758274,-1.131956
1647,8.825462,3.741074,-1.09241
1656,8.868205,3.717335,-1.048106
1667,8.899112,3.731585,-1.035444
1676,8.904992,3.787818,-1.047747
1687,8.900463,3.878305,-1.099441
1696,8.90943,3.958219,-1.139932
1707,8.926571,4.014668,-1.146053
1716,8.961552,4.069599,-1.148409
1728,8.996976,4.097837,-1.171437
1736,9.008751,4.105433,-1.16299
1747,9.006451,4.111712,-1.153488
1756,9.000779,4.121071,-1.185241
1767,9.002176,4.101171,-1.208741
1776,8.996907,4.053566,-1.214472
1787,8.990777,3.999145,-1.217915
1796,8.980931,3.941582,-1.218278
1807,8.966987,3.891928,-1.20736
1816,8.94893,3.817393,-1.17375
1827,8.923944,3.776782,-1.163372
1836,8.902959,3.768281,-1.191527
1847,8.896022,3.762327,-1.222291
1856,8.8922,3.753022,-1.245545
1868,8.885166,3.690091,-1.207763
1876,8.883039,3.618255,-1.153286
1887,8.884819,3.560772,-1.114577
1896,8.900265,3.534415,-1.101167
1908,8.908191,3.53879,-1.11999
1916,8.913692,3.560794,-1.166393
1928,8.921071,3.590604,-1.214593
1936,8.947319,3.593606,-1.212006
1947,8.987762,3.579341,-1.187641
1956,9.021618,3.561656,-1.160439
1968,9.049957,3.569818,-1.160246
1979,9.063687,3.579185,-1.18102
1987,9.067503,3.610405,-1.222796
1996,9.059055,3.644003,-1.268659
2008,9.060347,3.663785,-1.27912
2016,9.076633,3.668438,-1.259885
2027,9.095831,3.681131,-1.250763
2036,9.10194,3.716352,-1.255557
2047,9.080882,3.759262,-1.276725
2056,9.047523,3.833942,-1.321128
2068,9.009136,3.897928,-1.347657
2077,8.982683,3.916691,-1.323427
2088,8.964533,3.930039,-1.287032
2097,8.955183,3.937071,-1.265443
2107,8.947926,3.955481,-1.259434
2116,8.931565,3.959797,-1.252898
2127,8.905274,3.951082,-1.241695
2136,8.862853,3.94585,-1.231994
2148,8.826674,3.93594,-1.216604
2156,8.787639,3.943902,-1.23559
2168,8.770777,3.952552,-1.260771
2176,8.77045,3.957386,-1.280386
2187,8.774618,3.981564,-1.31339
2196,8.78459,3.995999,-1.341447
2208,8.783991,4.017884,-1.363531
2216,8.775364,4.033627,-1.371226
2227,8.777174,4.033308,-1.363809
2236,8.792843,4.040421,-1.3563
2247,8.829866,4.040866,-1.366625
2256,8.87594,4.037821,-1.381262
2268,8.911832,4.030883,-1.394948
2277,8.935289,4.009524,-1.375074
2288,8.934711,3.986502,-1.326856
2297,8.92454,3.973663,-1.269705
2308,8.909602,3.961884,-1.223518
2317,8.884632,3.962267,-1.199109
2328,8.877111,3.953371,-1.176232
2337,8.860488,3.925955,-1.167299
2348,8.854113,3.91173,-1.13947
2357,8.844526,3.897302,-1.116195
2368,8.8366,3.89073,-1.081096
2377,8.826694,3.89145,-1.056694
2388,8.816392,3.909501,-1.052256
2397,8.813631,3.941965,-1.087936
2409,8.803608,3.967465,-1.107538
2417,8.798194,3.967523,-1.104986
2428,8.79698,3.980008,-1.107715
2437,8.786966,3.996001,-1.105315
2448,8.789642,4.029229,-1.124497
2457,8.798329,4.056317,-1.156198
2468,8.810311,4.103777,-1.192038
2477,8.82094,4.146074,-1.223512
2488,8.804067,4.169657,-1.197413
2497,8.77179,4.186953,-1.160259
2508,8.742811,4.221731,-1.143306
2517,8.734474,4.262966,-1.149116
2528,8.728939,4.296274,-1.164343
2537,8.720733,4.335971,-1.17957
2548,8.710238,4.361648,-1.182825
2557,8.695037,4.372953,-1.162715
2569,8.689672,4.374146,-1.140436
2577,8.679173,4.387919,-1.144966
2588,8.685567,4.410578,-1.175824
2597,8.68969,4.42011,-1.216262
2608,8.700882,4.42488,-1.240745
2617,8.707613,4.39215,-1.238153
2628,8.715405,4.358273,-1.206003
2637,8.715518,4.315352,-1.16162
2648,8.706018,4.281727,-1.128389
2657,8.696094,4.270672,-1.127282
2668,8.692858,4.267582,-1.140829
2678,8.70168,4.255751,-1.140732
2688,8.708128,4.21931,-1.123428
2697,8.714951,4.171741,-1.082348
2708,8.731417,4.134022,-1.036111
2717,8.727242,4.131304,-1.019766
2728,8.725248,4.132295,-1.034159
2737,8.732607,4.156216,-1.064586
2748,8.735262,4.158835,-1.080881
2757,8.740781,4.152607,-1.052252
2769,8.74237,4.137502,-0.995874
2777,8.748031,4.142439,-0.948839
2788,8.751383,4.152738,-0.926822
2797,8.734983,4.174409,-0.93567
2808,8.722536,4.201964,-0.959697
2817,8.712229,4.233079,-0.990761
2828,8.720097,4.242449,-0.983262
2849,8.729588,4.245553,-0.957486
2852,8.741257,4.239133,-0.927755
2857,8.749898,4.242442,-0.939861
2869,8.748246,4.232876,-0.967955
2877,8.752675,4.253235,-1.027625
2888,8.758695,4.277244,-1.09483
2897,8.768,4.299289,-1.130007
2908,8.778822,4.30892,-1.116141
2917,8.7834,4.309597,-1.093067
2929,8.778301,4.309488,-1.062258
2938,8.763981,4.314009,-1.052569
2948,8.762469,4.342855,-1.069072
2957,8.76812,4.364129,-1.079763
2969,8.770593,4.376319,-1.074094
2977,8.775308,4.365392,-1.046408
2989,8.780634,4.340169,-1.018776
2997,8.779315,4.294235,-0.984989
3008,8.769292,4.23554,-0.977605
3017,8.741376,4.189117,-0.989759
3028,8.715718,4.161065,-1.010323
3037,8.707015,4.169711,-1.025299
3048,8.700779,4.191185,-1.028708
3058,8.706822,4.221557,-1.006903
3069,8.72411,4.265914,-1.013139
3077,8.739528,4.305847,-1.018056
3088,8.731145,4.346133,-1.078173
3097,8.718502,4.379123,-1.144736
3109,8.709107,4.399713,-1.182409
3117,8.710693,4.39262,-1.178076
3129,8.71253,4.363876,-1.136401
3137,8.71097,4.333627,-1.096404
3148,8.70555,4.2957,-1.064451
3157,8.695889,4.278198,-1.061897
3169,8.680231,4.289886,-1.083622
3177,8.659266,4.307066,-1.092978
3189,8.654013,4.322363,-1.081113
3197,8.648434,4.341642,-1.044645
3209,8.647291,4.363073,-1.014927
3218,8.638487,4.383994,-1.003157
3229,8.644353,4.428661,-1.023761
3237,8.642169,4.466422,-1.065935
3249,8.639786,4.480986,-1.080965
3257,8.64354,4.494555,-1.070149
3269,8.639567,4.527181,-1.04319
3278,8.629739,4.572515,-1.016919
3289,8.617509,4.626255,-1.000365
3297,8.599116,4.677216,-0.991553
3309,8.601438,4.704459,-0.980072
3318,8.609864,4.71213,-0.975577
3329,8.627359,4.701272,-0.974274
3338,8.632131,4.654918,-0.96594
3349,8.622216,4.61593,-0.957744
3357,8.606933,4.564363,-0.966115
3369,8.584998,4.527379,-0.973071
3378,8.57216,4.477973,-0.9724
3389,8.563239,4.443829,-0.965956
3398,8.562497,4.421902,-0.970566
3409,8.563705,4.413973,-0.980836
3418,8.558647,4.450022,-1.001096
3429,8.535477,4.50256,-1.040393
3438,8.518991,4.567834,-1.075888
3449,8.499453,4.61978,-1.098649
3458,8.497097,4.655364,-1.117928
3469,8.486353,4.670623,-1.147662
3478,8.479153,4.702734,-1.183159
3489,8.470293,4.739056,-1.229288
3498,8.474014,4.771355,-1.269975
3509,8.485299,4.802375,-1.295671
3518,8.512235,4.83315,-1.309995
3529,8.540023,4.831097,-1.30702
3538,8.551816,4.829175,-1.302816
3549,8.553013,4.797214,-1.292481
3558,8.552186,4.750245,-1.274997
3569,8.537145,4.678237,-1.227902
3578,8.514754,4.589214,-1.164883
3589,8.49948,4.506069,-1.097051
3598,8.491528,4.438828,-1.039003
3609,8.491364,4.416837,-1.031286
3618,8.500631,4.402452,-1.057373
3629,8.508301,4.385238,-1.087814
3638,8.52813,4.368093,-1.106325
3649,8.543844,4.348518,-1.09902
3658,8.557808,4.338119,-1.069733
3670,8.573863,4.37885,-1.074151
3678,8.588186,4.415537,-1.077492
3689,8.602354,4.480181,-1.130903
3698,8.623304,4.507549,-1.202445
3709,8.640284,4.505234,-1.247157
3718,8.650896,4.46796,-1.264258
3729,8.659252,4.417305,-1.256838
3738,8.657249,4.381239,-1.251125
3749,8.648488,4.358684,-1.25052
3758,8.627516,4.369666,-1.258341
3770,8.615542,4.41929,-1.283387
3778,8.619686,4.476593,-1.285092
3789,8.627797,4.523255,-1.244079
3798,8.633579,4.540782,-1.173988
3809,8.649633,4.542225,-1.091534
3818,8.651289,4.532279,-1.021659
3829,8.639634,4.530399,-0.983136
3838,8.630456,4.529057,-0.978331
3849,8.609461,4.539347,-0.981444
3858,8.585959,4.555212,-0.991168
3870,8.570026,4.56904,-0.995837
3878,8.545875,4.584228,-0.999451
3889,8.530326,4.627272,-1.0242
3898,8.517086,4.688641,-1.06615
3909,8.510176,4.743937,-1.117405
3918,8.516974,4.771463,-1.1716
3929,8.530943,4.778087,-1.210016
3938,8.543904,4.770526,-1.229135
3950,8.554992,4.748451,-1.231526
3958,8.577745,4.718992,-1.231866
3970,8.602527,4.689827,-1.2445
3978,8.617229,4.64482,-1.253978
3989,8.628765,4.595269,-1.25696
3998,8.640046,4.54993,-1.250411
4009,8.6617,4.485228,-1.232581
4018,8.674891,4.40309,-1.193883
4029,8.679597,4.320917,-1.160658
4038,8.677495,4.230832,-1.128432
4049,8.674376,4.148462,-1.100245
4058,8.664767,4.083398,-1.090738
4070,8.662033,4.036774,-1.098452
4078,8.654885,4.006084,-1.101738
4090,8.642488,3.996208,-1.099783
4098,8.626967,4.019458,-1.114566
4110,8.607127,4.064384,-1.150174
4118,8.584716,4.145432,-1.178611
4130,8.557128,4.24648,-1.239407
4138,8.545162,4.333584,-1.286016
4150,8.542795,4.412149,-1.309144
4158,8.541937,4.478223,-1.329444
4170,8.548363,4.527002,-1.352
4179,8.539234,4.587053,-1.382182
4190,8.541412,4.629416,-1.40175
4198,8.545458,4.678505,-1.412716
4210,8.556883,4.697201,-1.382876
4219,8.572361,4.715109,-1.361567
4230,8.59774,4.734026,-1.310329
4239,8.6217,4.742097,-1.271014
4250,8.642565,4.753052,-1.220363
4259,8.646925,4.75501,-1.187271
4270,8.65287,4.748488,-1.129769
4279,8.651002,4.723507,-1.075125
4290,8.64401,4.68581,-1.018934
4299,8.647448,4.627403,-0.953848
4310,8.639181,4.596083,-0.962137
4319,8.605019,4.608647,-0.954735
4330,8.570382,4.608519,-0.980507
4339,8.532172,4.615338,-0.977969
4350,8.5024,4.615757,-0.959525
4359,8.485678,4.635614,-0.984708
4370,8.496026,4.683602,-1.017371
4379,8.481569,4.697201,-1.065897
4390,8.497744,4.728072,-1.142588
4399,8.515304,4.754715,-1.20052
4410,8.522975,4.771343,-1.245847
4419,8.541575,4.767407,-1.255872
4430,8.551761,4.745862,-1.23767
4439,8.572544,4.708982,-1.188378
4450,8.585556,4.670685,-1.148083
4459,8.601144,4.637826,-1.131125
4471,8.607888,4.615125,-1.147388
4479,8.610767,4.580596,-1.170507
4490,8.608868,4.54019,-1.174261
4499,8.605453,4.484008,-1.147574
4510,8.60409,4.421744,-1.1017
4519,8.604692,4.357845,-1.051158
4530,8.600982,4.325031,-1.009671
4539,8.592906,4.31577,-1.015499
4550,8.579596,4.340558,-1.053145
4559,8.554396,4.382742,-1.091442
4570,8.543485,4.424031,-1.129656
4579,8.527367,4.448149,-1.14179
