14,-1.384774,1.722063,9.464787
26,-1.338376,1.715866,9.445655
34,-1.314849,1.745362,9.405746
46,-1.304196,1.766783,9.390063
54,-1.322749,1.787228,9.376783
66,-1.341902,1.803472,9.362417
74,-1.380352,1.815995,9.346725
86,-1.424118,1.834473,9.33075
93,-1.454612,1.86004,9.304874
106,-1.479478,1.890901,9.287218
113,-1.501828,1.92578,9.273723
126,-1.516455,1.952637,9.272406
134,-1.52538,1.971946,9.262986
146,-1.533541,1.992252,9.247416
153,-1.535118,2.006978,9.236409
166,-1.539661,2.026839,9.220792
173,-1.534874,2.047927,9.205218
186,-1.540263,2.070995,9.186886
194,-1.547829,2.090486,9.172502
206,-1.550887,2.110033,9.151575
214,-1.548566,2.124049,9.136562
225,-1.54618,2.133904,9.116796
233,-1.537544,2.138854,9.105852
246,-1.518154,2.148806,9.080672
253,-1.49987,2.159838,9.067183
266,-1.458848,2.201341,9.032986
273,-1.421084,2.240413,9.004609
286,-1.386225,2.288849,8.977904
293,-1.353162,2.327737,8.96632
306,-1.310802,2.3512,8.960318
313,-1.262846,2.347447,8.974817
326,-1.205421,2.315432,9.00873
334,-1.158589,2.258301,9.05584
346,-1.124055,2.177793,9.118492
353,-1.09973,2.080104,9.187954
366,-1.094004,1.995277,9.258205
373,-1.095584,1.936516,9.315867
386,-1.09387,1.913989,9.3623
394,-1.084204,1.9128,9.397669
406,-1.061715,1.935084,9.413734
413,-1.03096,1.970691,9.414744
426,-0.990031,2.008181,9.40974
433,-0.954914,2.01661,9.406671
446,-0.925768,2.010889,9.403967
453,-0.914568,1.993332,9.397873
466,-0.916373,1.978745,9.39101
474,-0.931281,1.972631,9.369987
486,-0.950286,1.97225,9.356636
493,-0.964085,1.984029,9.345109
506,-0.965134,2.001107,9.339268
514,-0.961365,2.024923,9.326895
526,-0.952272,2.054039,9.316971
534,-0.943671,2.077195,9.306266
546,-0.937422,2.091441,9.297259
554,-0.936958,2.106699,9.289224
567,-0.936241,2.118647,9.270716
574,-0.93483,2.1218,9.268689
586,-0.930894,2.124471,9.268996
594,-0.921817,2.123869,9.264518
606,-0.91362,2.125392,9.260459
615,-0.908149,2.135059,9.25767
626,-0.90102,2.151746,9.259137
634,-0.894171,2.172688,9.250047
646,-0.883249,2.192017,9.245297
654,-0.862216,2.209112,9.23546
666,-0.829209,2.218992,9.225752
674,-0.789414,2.219179,9.216939
686,-0.758924,2.219214,9.214879
694,-0.736688,2.222179,9.210519
706,-0.727088,2.23227,9.214672
714,-0.727262,2.248287,9.215056
726,-0.73264,2.266064,9.21295
734,-0.732171,2.285526,9.209883
746,-0.718859,2.302922,9.204788
754,-0.700083,2.320079,9.197882
766,-0.683857,2.326606,9.190868
774,-0.673007,2.324094,9.190582
786,-0.671148,2.327152,9.191065
794,-0.685282,2.330519,9.198029
806,-0.698566,2.337411,9.200413
814,-0.707794,2.350821,9.208673
826,-0.704954,2.364454,9.224731
834,-0.691179,2.374964,9.239223
846,-0.671698,2.384686,9.245462
854,-0.65014,2.394175,9.247681
867,-0.642179,2.408159,9.252892
874,-0.650494,2.426701,9.269988
886,-0.672801,2.458859,9.29354
894,-0.700609,2.500715,9.328412
906,-0.721963,2.546254,9.374602
914,-0.73227,2.589773,9.429221
926,-0.72883,2.621658,9.473289
934,-0.707141,2.639871,9.515167
946,-0.692349,2.659063,9.542193
954,-0.688148,2.693726,9.567589
967,-0.707812,2.737193,9.568042
974,-0.735981,2.811758,9.550475
986,-0.794145,2.9164,9.556659
994,-0.90009,2.991316,9.599072
1006,-0.957088,2.996019,9.674109
1014,-0.961829,2.953468,9.749753
1027,-0.928544,2.874889,9.779619
1034,-0.883862,2.78926,9.783128
1046,-0.854039,2.720746,9.756871
1054,-0.840537,2.646285,9.733484
1067,-0.830029,2.572907,9.762444
1074,-0.827495,2.480259,9.911261
1087,-0.828117,2.414873,10.146333
1094,-0.786424,2.449611,10.15993
1107,-0.662928,2.3016,10.144958
1114,-0.404673,1.894747,10.016105
1126,-0.007278,1.288361,9.680911
1135,0.447549,0.616814,9.203414
1146,0.942627,-0.11553,8.795433
1154,1.507629,-0.845329,8.713442
1167,2.07387,-1.498411,8.773405
1175,2.587256,-2.031588,8.593234
1186,3.049623,-2.441,8.237298
1194,3.434853,-2.639146,7.793433
1207,3.736097,-2.683785,7.344952
1214,3.989566,-2.584138,6.908815
1227,4.24069,-2.512587,6.54984
1234,4.487164,-2.583731,6.305331
1247,4.699946,-2.811527,6.182197
1254,4.827485,-3.160014,6.147615
1267,4.911032,-3.554392,6.071914
1275,4.84703,-4.052184,6.206301
1287,4.437154,-4.347531,6.499526
1294,4.265526,-4.537676,6.858328
1307,4.0422,-4.241602,7.581098
1315,3.740747,-3.853492,8.792048
1327,3.263758,-3.416783,10.147666
1335,2.906884,-3.104459,11.000755
1347,2.717602,-3.090964,11.46668
1354,2.634547,-3.68055,11.956817
1367,2.472805,-4.581294,12.626066
1375,2.363553,-5.224767,12.719232
1388,2.393487,-5.362507,12.509974
1394,2.543932,-4.956849,12.132877
1407,2.727869,-4.363505,11.805027
1415,2.812619,-3.790376,11.567013
1427,2.754429,-3.351666,11.353361
1435,2.604729,-3.064973,11.069321
1447,2.392991,-2.829438,10.639063
1455,2.175196,-2.595573,10.069366
1467,2.025332,-2.272359,9.583706
1475,1.892178,-1.98849,9.151601
1487,1.792948,-1.502581,8.85865
1495,1.621451,-0.838198,8.484785
1507,1.393239,-0.011573,7.98068
1515,1.136605,0.866899,7.347598
1527,0.855743,1.772634,6.60153
1535,0.545321,2.792572,5.802512
1547,0.247199,3.878,5.051238
1555,0.003644,4.877183,4.420307
