0,7.74078,0.564706,6.23809
19,7.62114,0.722632,6.23091
30,7.51825,0.648455,6.22612
39,7.42971,0.600598,6.15913
50,7.45125,0.394816,6.05145
59,7.48475,0.212961,5.98923
70,7.5661,0.165105,5.92224
78,7.66182,0.0574277,5.86481
91,7.69771,-0.0167498,5.94616
98,7.58286,-0.0143569,5.94138
110,7.54457,-0.0550349,5.96531
123,7.53739,0.0191426,6.03948
130,7.60439,0.107677,6.0682
139,7.65225,0.174676,6.05145
150,7.67857,0.246461,6.02752
159,7.78624,0.325424,6.06102
170,7.7025,0.461815,5.98206
179,7.67378,0.471386,6.0682
190,7.60918,0.602991,6.11127
199,7.62353,0.57667,6.18784
210,7.60439,0.538385,6.20937
219,7.62353,0.538385,6.19502
230,7.61396,0.564706,6.10888
239,7.60439,0.538385,6.11606
251,7.62114,0.59342,5.99881
259,7.64028,0.579063,6.02991
270,7.6355,0.579063,5.92463
279,7.63789,0.634098,5.87438
290,7.65464,0.598206,5.93899
299,7.64267,0.550349,5.92702
310,7.57328,0.567099,5.92224
319,7.61635,0.555135,5.94856
330,7.62832,0.519243,5.98684
339,7.62353,0.602991,5.91266
351,7.62593,0.629312,5.97966
359,7.64507,0.622134,6.03948
370,7.64267,0.684347,6.05145
379,7.65225,0.674776,5.86242
390,7.70489,0.710668,5.71885
399,7.68575,0.677169,5.6662
410,7.75753,0.607777,5.6327
419,7.79582,0.624527,5.57767
430,7.77428,0.650848,5.55853
439,7.74557,0.591027,5.54417
450,7.81735,0.569492,5.60878
459,7.93699,0.658026,5.68295
470,7.91306,0.66999,5.74517
479,7.95613,0.741775,5.75474
490,7.93939,0.708275,5.71885
499,7.86521,0.775275,5.64945
510,7.90349,0.734596,5.56331
519,7.8006,0.734596,5.42214
531,7.86281,0.708275,5.39103
539,7.78864,0.684347,5.43171
551,7.81974,0.619741,5.48435
559,7.88914,0.689133,5.51785
570,7.93939,0.753739,5.63988
579,7.92503,0.729811,5.75235
590,8.0016,0.701097,5.78106
599,8.0686,0.732204,5.75235
611,8.0016,0.708275,5.68535
619,8.00399,0.79681,5.45324
630,8.03988,0.792024,5.26421
639,8.08774,0.672383,5.48674
651,8.19542,0.835095,5.3001
659,8.19542,0.835095,5.3001
671,8.20738,0.928415,5.58246
679,8.20738,0.947558,5.61595
692,8.20499,0.964308,5.79542
699,8.19063,1.00738,5.89113
711,8.14756,1.01695,5.86959
719,8.18106,1.03849,5.79063
731,8.2361,0.904487,5.57528
739,8.23849,0.90688,5.30249
751,8.22652,0.859023,5.34796
760,8.20977,0.997807,5.36232
771,8.12124,1.18445,5.55853
779,8.20499,1.44048,5.57049
791,8.12603,1.65583,5.74517
799,8.09731,1.50269,6.02034
811,8.12842,1.53858,5.90549
819,8.11645,1.36869,6.01795
831,8.20738,1.42852,5.92224
839,8.31506,1.5338,5.80499
852,8.34138,1.59601,5.70927
859,8.28874,1.64387,5.54656
870,8.19063,1.78505,5.41496
879,8.0016,1.85922,5.07518
